,right,cam,ctm,rate,cam_time,ctm_time,overtime
10625,0,0,6025,,-43411.258904218674,-43411.22018313408,1
10626,0,0,8520,,-43411.258904218674,-43411.22018313408,1
10627,0,0,2906,,-43411.258904218674,-43411.22018313408,1
10628,0,0,5686,,-43411.258904218674,-43411.22018313408,1
10629,0,0,4970,,-43411.258904218674,-43411.22018313408,1
10630,0,0,2292,,-43411.258904218674,-43411.22018313408,1
10631,0,0,8365,,-43411.258904218674,-43411.22018313408,1
10632,0,0,3269,,-43411.258904218674,-43411.22018313408,1
10633,0,0,10378,,-43411.258904218674,-43411.22018313408,1
10634,0,0,5175,,-43411.258904218674,-43411.22018313408,1
10635,0,0,2804,,-43411.258904218674,-43411.22018313408,1
10636,0,0,4739,,-43411.258904218674,-43411.22018313408,1
10637,0,0,4131,,-43411.258904218674,-43411.22018313408,1
10638,0,0,5960,,-43411.258904218674,-43411.22018313408,1
10639,0,0,6401,,-43411.258904218674,-43411.22018313408,1
10640,0,0,7648,,-43411.258904218674,-43411.22018313408,1
10641,0,0,3143,,-43411.258904218674,-43411.22018313408,1
10642,0,0,10083,,-43411.258904218674,-43411.22018313408,1
10643,0,0,6369,,-43411.258904218674,-43411.22018313408,1
10644,1,0,6860,,-43411.258904218674,-43411.22018313408,1
10645,0,0,6253,,-43411.258904218674,-43411.22018313408,1
10646,0,0,2925,,-43411.258904218674,-43411.22018313408,1
10647,0,0,2899,,-43411.258904218674,-43411.22018313408,1
10648,0,0,2753,,-43411.258904218674,-43411.22018313408,1
10649,0,0,3842,,-43411.258904218674,-43411.22018313408,1
10650,0,0,4304,,-43411.258904218674,-43411.22018313408,1
10651,0,0,1389,,-43411.258904218674,-43411.22018313408,1
10652,0,0,1303,,-43411.258904218674,-43411.22018313408,1
10653,0,0,3938,,-43411.258904218674,-43411.22018313408,1
10654,0,0,4450,,-43411.258904218674,-43411.22018313408,1
10655,0,0,8216,,-43411.258904218674,-43411.22018313408,1
10656,0,0,3563,,-43411.258904218674,-43411.22018313408,1
10657,0,0,3308,,-43411.258904218674,-43411.22018313408,1
10658,0,0,4623,,-43411.258904218674,-43411.22018313408,1
10659,0,0,10456,,-43411.258904218674,-43411.22018313408,1
10660,0,0,9344,,-43411.258904218674,-43411.22018313408,1
10661,0,0,7000,,-43411.258904218674,-43411.22018313408,1
10662,0,0,3065,,-43411.258904218674,-43411.22018313408,1
10663,0,0,5678,,-43411.258904218674,-43411.22018313408,1
10664,0,0,8057,,-43411.258904218674,-43411.22018313408,1
10665,0,0,5703,,-43411.258904218674,-43411.22018313408,1
10666,0,0,4620,,-43411.258904218674,-43411.22018313408,1
10667,0,0,9165,,-43411.258904218674,-43411.22018313408,1
10668,0,0,7880,,-43411.258904218674,-43411.22018313408,1
10669,0,0,3220,,-43411.258904218674,-43411.22018313408,1
10670,0,0,9278,,-43411.258904218674,-43411.22018313408,1
10671,0,0,7117,,-43411.258904218674,-43411.22018313408,1
10672,0,0,3158,,-43411.258904218674,-43411.22018313408,1
10673,0,0,4596,,-43411.258904218674,-43411.22018313408,1
10674,0,0,3191,,-43411.258904218674,-43411.22018313408,1
10675,0,0,3097,,-43411.258904218674,-43411.22018313408,1
10676,0,0,4388,,-43411.258904218674,-43411.22018313408,1
10677,0,0,7301,,-43411.258904218674,-43411.22018313408,1
10678,0,0,7849,,-43411.258904218674,-43411.22018313408,1
10679,0,0,2329,,-43411.258904218674,-43411.22018313408,1
10680,0,0,557,,-43411.258904218674,-43411.22018313408,1
10681,0,0,8201,,-43411.258904218674,-43411.22018313408,1
10682,0,0,5563,,-43411.258904218674,-43411.22018313408,1
10683,0,0,3212,,-43411.258904218674,-43411.22018313408,1
10684,0,0,9328,,-43411.258904218674,-43411.22018313408,1
10685,0,0,7121,,-43411.258904218674,-43411.22018313408,1
10686,0,0,5238,,-43411.258904218674,-43411.22018313408,1
10687,0,0,4988,,-43411.258904218674,-43411.22018313408,1
10688,0,0,4083,,-43411.258904218674,-43411.22018313408,1
10689,0,0,3561,,-43411.258904218674,-43411.22018313408,1
10690,0,0,2904,,-43411.258904218674,-43411.22018313408,1
10691,0,0,6901,,-43411.258904218674,-43411.22018313408,1
10692,0,0,1385,,-43411.258904218674,-43411.22018313408,1
10693,0,0,5110,,-43411.258904218674,-43411.22018313408,1
10694,0,0,446,,-43411.258904218674,-43411.22018313408,1
10695,0,0,1442,,-43411.258904218674,-43411.22018313408,1
10696,0,0,7636,,-43411.258904218674,-43411.22018313408,1
10697,0,0,4842,,-43411.258904218674,-43411.22018313408,1
10698,0,0,1864,,-43411.258904218674,-43411.22018313408,1
10699,0,0,4153,,-43411.258904218674,-43411.22018313408,1
10700,0,0,6932,,-43411.258904218674,-43411.22018313408,1
10701,0,0,5166,,-43411.258904218674,-43411.22018313408,1
10702,0,0,6227,,-43411.258904218674,-43411.22018313408,1
10703,0,0,5521,,-43411.258904218674,-43411.22018313408,1
10704,0,0,5714,,-43411.258904218674,-43411.22018313408,1
10705,0,0,2144,,-43411.258904218674,-43411.22018313408,1
10706,0,0,5133,,-43411.258904218674,-43411.22018313408,1
10707,0,0,3121,,-43411.258904218674,-43411.22018313408,1
10708,0,0,7884,,-43411.258904218674,-43411.22018313408,1
10709,0,0,9762,,-43411.258904218674,-43411.22018313408,1
10710,0,0,4081,,-43411.258904218674,-43411.22018313408,1
10711,0,0,353,,-43411.258904218674,-43411.22018313408,1
10712,0,0,8226,,-43411.258904218674,-43411.22018313408,1
10713,0,0,9336,,-43411.258904218674,-43411.22018313408,1
10714,0,0,900,,-43411.258904218674,-43411.22018313408,1
10715,0,0,7744,,-43411.258904218674,-43411.22018313408,1
10716,0,0,7698,,-43411.258904218674,-43411.22018313408,1
10717,0,0,4382,,-43411.258904218674,-43411.22018313408,1
10718,0,0,7357,,-43411.258904218674,-43411.22018313408,1
10719,0,0,5402,,-43411.258904218674,-43411.22018313408,1
10720,0,0,3437,,-43411.258904218674,-43411.22018313408,1
10721,0,0,1649,,-43411.258904218674,-43411.22018313408,1
10722,0,0,9187,,-43411.258904218674,-43411.22018313408,1
10723,0,0,8359,,-43411.258904218674,-43411.22018313408,1
10724,0,0,4693,,-43411.258904218674,-43411.22018313408,1
10725,0,0,3702,,-43411.258904218674,-43411.22018313408,1
10726,0,0,6700,,-43411.258904218674,-43411.22018313408,1
10727,0,0,9489,,-43411.258904218674,-43411.22018313408,1
10728,0,0,7556,,-43411.258904218674,-43411.22018313408,1
10729,0,0,8496,,-43411.258904218674,-43411.22018313408,1
10730,0,0,1948,,-43411.258904218674,-43411.22018313408,1
10731,0,0,1311,,-43411.258904218674,-43411.22018313408,1
10732,0,0,1680,,-43411.258904218674,-43411.22018313408,1
10733,0,0,8742,,-43411.258904218674,-43411.22018313408,1
10734,0,0,5429,,-43411.258904218674,-43411.22018313408,1
10735,0,0,6716,,-43411.258904218674,-43411.22018313408,1
10736,0,0,904,,-43411.258904218674,-43411.22018313408,1
10737,0,0,7170,,-43411.258904218674,-43411.22018313408,1
10738,0,0,1148,,-43411.258904218674,-43411.22018313408,1
10739,0,0,1659,,-43411.258904218674,-43411.22018313408,1
10740,0,0,4423,,-43411.258904218674,-43411.22018313408,1
10741,0,0,3374,,-43411.258904218674,-43411.22018313408,1
10742,0,0,921,,-43411.258904218674,-43411.22018313408,1
10743,0,0,1825,,-43411.258904218674,-43411.22018313408,1
10744,0,0,5961,,-43411.258904218674,-43411.22018313408,1
10745,0,0,807,,-43411.258904218674,-43411.22018313408,1
10746,0,0,3893,,-43411.258904218674,-43411.22018313408,1
10747,0,0,5608,,-43411.258904218674,-43411.22018313408,1
10748,0,0,1493,,-43411.258904218674,-43411.22018313408,1
10749,0,0,3461,,-43411.258904218674,-43411.22018313408,1
10750,0,0,7916,,-43411.258904218674,-43411.22018313408,1
10751,0,0,654,,-43411.258904218674,-43411.22018313408,1
10752,0,0,6291,,-43411.258904218674,-43411.22018313408,1
10753,0,0,932,,-43411.258904218674,-43411.22018313408,1
10754,0,0,2483,,-43411.258904218674,-43411.22018313408,1
10755,0,0,257,,-43411.258904218674,-43411.22018313408,1
10756,0,0,3421,,-43411.258904218674,-43411.22018313408,1
10757,0,0,8784,,-43411.258904218674,-43411.22018313408,1
10758,0,0,7395,,-43411.258904218674,-43411.22018313408,1
10759,0,0,2068,,-43411.258904218674,-43411.22018313408,1
10760,0,0,2616,,-43411.258904218674,-43411.22018313408,1
10761,0,0,10190,,-43411.258904218674,-43411.22018313408,1
10762,0,0,2255,,-43411.258904218674,-43411.22018313408,1
10763,0,0,2563,,-43411.258904218674,-43411.22018313408,1
10764,0,0,4576,,-43411.258904218674,-43411.22018313408,1
10765,0,0,8150,,-43411.258904218674,-43411.22018313408,1
10766,0,0,3244,,-43411.258904218674,-43411.22018313408,1
10767,0,0,1845,,-43411.258904218674,-43411.22018313408,1
10768,0,0,2537,,-43411.258904218674,-43411.22018313408,1
10769,0,0,7599,,-43411.258904218674,-43411.22018313408,1
10770,0,0,1753,,-43411.258904218674,-43411.22018313408,1
10771,0,0,894,,-43411.258904218674,-43411.22018313408,1
10772,0,0,6154,,-43411.258904218674,-43411.22018313408,1
10773,0,0,4967,,-43411.258904218674,-43411.22018313408,1
10774,0,0,1403,,-43411.258904218674,-43411.22018313408,1
10775,0,0,4654,,-43411.258904218674,-43411.22018313408,1
10776,0,0,3632,,-43411.258904218674,-43411.22018313408,1
10777,0,0,6215,,-43411.258904218674,-43411.22018313408,1
10778,0,0,8231,,-43411.258904218674,-43411.22018313408,1
10779,0,0,910,,-43411.258904218674,-43411.22018313408,1
10780,0,644,52,,-43411.258904218674,-43411.22018313408,1
10781,0,0,9479,,-43411.258904218674,-43411.22018313408,1
10782,0,0,9319,,-43411.258904218674,-43411.22018313408,1
10783,0,0,4923,,-43411.258904218674,-43411.22018313408,1
10784,0,0,5927,,-43411.258904218674,-43411.22018313408,1
10785,0,0,4581,,-43411.258904218674,-43411.22018313408,1
10786,0,0,4994,,-43411.258904218674,-43411.22018313408,1
10787,0,0,6484,,-43411.258904218674,-43411.22018313408,1
10788,0,0,402,,-43411.258904218674,-43411.22018313408,1
10789,0,0,2188,,-43411.258904218674,-43411.22018313408,1
10790,0,0,2741,,-43411.258904218674,-43411.22018313408,1
10791,0,0,1084,,-43411.258904218674,-43411.22018313408,1
10792,0,0,2096,,-43411.258904218674,-43411.22018313408,1
10793,0,0,8076,,-43411.258904218674,-43411.22018313408,1
10794,0,0,9168,,-43411.258904218674,-43411.22018313408,1
10795,0,0,6516,,-43411.258904218674,-43411.22018313408,1
10796,0,0,7343,,-43411.258904218674,-43411.22018313408,1
10797,0,0,2113,,-43411.258904218674,-43411.22018313408,1
10798,0,0,6159,,-43411.258904218674,-43411.22018313408,1
10799,0,0,9309,,-43411.258904218674,-43411.22018313408,1
10800,0,0,968,,-43411.258904218674,-43411.22018313408,1
10801,0,0,4490,,-43411.258904218674,-43411.22018313408,1
10802,0,0,1494,,-43411.258904218674,-43411.22018313408,1
10803,0,0,9854,,-43411.258904218674,-43411.22018313408,1
10804,0,0,4057,,-43411.258904218674,-43411.22018313408,1
10805,0,0,8883,,-43411.258904218674,-43411.22018313408,1
10806,0,0,7543,,-43411.258904218674,-43411.22018313408,1
10807,0,0,3034,,-43411.258904218674,-43411.22018313408,1
10808,0,0,3498,,-43411.258904218674,-43411.22018313408,1
10809,0,0,1228,,-43411.258904218674,-43411.22018313408,1
10810,0,0,5493,,-43411.258904218674,-43411.22018313408,1
10811,0,0,6945,,-43411.258904218674,-43411.22018313408,1
10812,0,0,10956,,-43411.258904218674,-43411.22018313408,1
10813,0,0,11685,,-43411.258904218674,-43411.22018313408,1
10814,0,0,7751,,-43411.258904218674,-43411.22018313408,1
10815,0,0,3114,,-43411.258904218674,-43411.22018313408,1
10816,0,0,6196,,-43411.258904218674,-43411.22018313408,1
10817,0,0,2909,,-43411.258904218674,-43411.22018313408,1
10818,0,0,2884,,-43411.258904218674,-43411.22018313408,1
10819,0,0,4979,,-43411.258904218674,-43411.22018313408,1
10820,0,0,1143,,-43411.258904218674,-43411.22018313408,1
10821,0,0,9807,,-43411.258904218674,-43411.22018313408,1
10822,0,0,7393,,-43411.258904218674,-43411.22018313408,1
10823,0,0,1477,,-43411.258904218674,-43411.22018313408,1
10824,0,0,1481,,-43411.258904218674,-43411.22018313408,1
10825,0,0,2300,,-43411.258904218674,-43411.22018313408,1
10826,0,0,4713,,-43411.258904218674,-43411.22018313408,1
10827,0,0,3660,,-43411.258904218674,-43411.22018313408,1
10828,0,0,5249,,-43411.258904218674,-43411.22018313408,1
10829,0,0,7613,,-43411.258904218674,-43411.22018313408,1
10830,0,0,2235,,-43411.258904218674,-43411.22018313408,1
10831,0,0,4284,,-43411.258904218674,-43411.22018313408,1
10832,0,0,3548,,-43411.258904218674,-43411.22018313408,1
10833,0,0,5929,,-43411.258904218674,-43411.22018313408,1
10834,0,0,2290,,-43411.258904218674,-43411.22018313408,1
10835,0,0,7015,,-43411.258904218674,-43411.22018313408,1
10836,0,0,3717,,-43411.258904218674,-43411.22018313408,1
10837,0,0,6858,,-43411.258904218674,-43411.22018313408,1
10838,0,0,5685,,-43411.258904218674,-43411.22018313408,1
10839,0,0,1700,,-43411.258904218674,-43411.22018313408,1
10840,0,0,82,,-43411.258904218674,-43411.22018313408,1
10841,0,0,3080,,-43411.258904218674,-43411.22018313408,1
10842,0,0,167,,-43411.258904218674,-43411.22018313408,1
10843,0,0,6030,,-43411.258904218674,-43411.22018313408,1
10844,0,0,1082,,-43411.258904218674,-43411.22018313408,1
10845,0,0,3853,,-43411.258904218674,-43411.22018313408,1
10846,0,0,902,,-43411.258904218674,-43411.22018313408,1
10847,0,0,5159,,-43411.258904218674,-43411.22018313408,1
10848,0,0,6352,,-43411.258904218674,-43411.22018313408,1
10849,0,0,1673,,-43411.258904218674,-43411.22018313408,1
10850,0,0,164,,-43411.258904218674,-43411.22018313408,1
10851,0,0,1023,,-43411.258904218674,-43411.22018313408,1
10852,0,0,4936,,-43411.258904218674,-43411.22018313408,1
10853,0,0,13365,,-43411.258904218674,-43411.22018313408,1
10854,0,0,10057,,-43411.258904218674,-43411.22018313408,1
10855,0,0,8890,,-43411.258904218674,-43411.22018313408,1
10856,0,0,8392,,-43411.258904218674,-43411.22018313408,1
10857,0,0,5392,,-43411.258904218674,-43411.22018313408,1
10858,0,0,243,,-43411.258904218674,-43411.22018313408,1
10859,0,0,7805,,-43411.258904218674,-43411.22018313408,1
10860,0,0,3886,,-43411.258904218674,-43411.22018313408,1
10861,0,0,1714,,-43411.258904218674,-43411.22018313408,1
10862,0,0,2302,,-43411.258904218674,-43411.22018313408,1
10863,0,0,4428,,-43411.258904218674,-43411.22018313408,1
10864,0,0,6327,,-43411.258904218674,-43411.22018313408,1
10865,0,394,8591,,-43411.258904218674,-43411.22018313408,1
10866,0,0,2546,,-43411.258904218674,-43411.22018313408,1
10867,0,0,1910,,-43411.258904218674,-43411.22018313408,1
10868,0,0,949,,-43411.258904218674,-43411.22018313408,1
10869,0,0,2845,,-43411.258904218674,-43411.22018313408,1
10870,0,0,8258,,-43411.258904218674,-43411.22018313408,1
10871,0,0,2244,,-43411.258904218674,-43411.22018313408,1
10872,0,0,3958,,-43411.258904218674,-43411.22018313408,1
10873,0,0,2013,,-43411.258904218674,-43411.22018313408,1
10874,0,0,5767,,-43411.258904218674,-43411.22018313408,1
10875,0,0,3742,,-43411.258904218674,-43411.22018313408,1
10876,0,0,3687,,-43411.258904218674,-43411.22018313408,1
10877,0,0,4244,,-43411.258904218674,-43411.22018313408,1
10878,0,0,454,,-43411.258904218674,-43411.22018313408,1
10879,0,0,6600,,-43411.258904218674,-43411.22018313408,1
10880,0,0,9053,,-43411.258904218674,-43411.22018313408,1
10881,0,0,8802,,-43411.258904218674,-43411.22018313408,1
10882,0,0,2682,,-43411.258904218674,-43411.22018313408,1
10883,0,0,1646,,-43411.258904218674,-43411.22018313408,1
10884,0,0,7633,,-43411.258904218674,-43411.22018313408,1
10885,0,0,880,,-43411.258904218674,-43411.22018313408,1
10886,0,0,7953,,-43411.258904218674,-43411.22018313408,1
10887,0,0,8603,,-43411.258904218674,-43411.22018313408,1
10888,0,0,5220,,-43411.258904218674,-43411.22018313408,1
10889,0,0,4549,,-43411.258904218674,-43411.22018313408,1
10890,0,0,4831,,-43411.258904218674,-43411.22018313408,1
10891,0,603,125,,-43411.258904218674,-43411.22018313408,1
10892,0,0,4018,,-43411.258904218674,-43411.22018313408,1
10893,0,0,7086,,-43411.258904218674,-43411.22018313408,1
10894,0,0,1193,,-43411.258904218674,-43411.22018313408,1
10895,0,0,5018,,-43411.258904218674,-43411.22018313408,1
10896,0,0,7247,,-43411.258904218674,-43411.22018313408,1
10897,0,0,7541,,-43411.258904218674,-43411.22018313408,1
10898,0,0,7836,,-43411.258904218674,-43411.22018313408,1
10899,0,0,8421,,-43411.258904218674,-43411.22018313408,1
10900,0,0,5057,,-43411.258904218674,-43411.22018313408,1
10901,0,0,2222,,-43411.258904218674,-43411.22018313408,1
10902,0,0,11203,,-43411.258904218674,-43411.22018313408,1
10903,0,0,6112,,-43411.258904218674,-43411.22018313408,1
10904,1,0,5033,,-43411.258904218674,-43411.22018313408,1
10905,0,0,5804,,-43411.258904218674,-43411.22018313408,1
10906,0,0,9747,,-43411.258904218674,-43411.22018313408,1
10907,0,0,622,,-43411.258904218674,-43411.22018313408,1
10908,0,0,1374,,-43411.258904218674,-43411.22018313408,1
10909,0,0,8737,,-43411.258904218674,-43411.22018313408,1
10910,0,0,1414,,-43411.258904218674,-43411.22018313408,1
10911,0,0,2145,,-43411.258904218674,-43411.22018313408,1
10912,0,0,174,,-43411.258904218674,-43411.22018313408,1
10913,0,0,4904,,-43411.258904218674,-43411.22018313408,1
10914,0,0,1491,,-43411.258904218674,-43411.22018313408,1
10915,0,0,4138,,-43411.258904218674,-43411.22018313408,1
10916,0,0,1565,,-43411.258904218674,-43411.22018313408,1
10917,0,0,3045,,-43411.258904218674,-43411.22018313408,1
10918,0,0,2450,,-43411.258904218674,-43411.22018313408,1
10919,0,0,5408,,-43411.258904218674,-43411.22018313408,1
10920,0,0,2413,,-43411.258904218674,-43411.22018313408,1
10921,0,0,2992,,-43411.258904218674,-43411.22018313408,1
10922,0,0,4396,,-43411.258904218674,-43411.22018313408,1
10923,0,0,11962,,-43411.258904218674,-43411.22018313408,1
10924,0,0,3752,,-43411.258904218674,-43411.22018313408,1
10925,0,0,2553,,-43411.258904218674,-43411.22018313408,1
10926,0,0,431,,-43411.258904218674,-43411.22018313408,1
10927,0,0,1921,,-43411.258904218674,-43411.22018313408,1
10928,0,405,7812,,-43411.258904218674,-43411.22018313408,1
10929,0,0,7987,,-43411.258904218674,-43411.22018313408,1
10930,0,0,5888,,-43411.258904218674,-43411.22018313408,1
10931,0,0,994,,-43411.258904218674,-43411.22018313408,1
10932,0,0,4669,,-43411.258904218674,-43411.22018313408,1
10933,0,0,7792,,-43411.258904218674,-43411.22018313408,1
10934,0,0,5621,,-43411.258904218674,-43411.22018313408,1
10935,0,0,5445,,-43411.258904218674,-43411.22018313408,1
10936,0,0,11065,,-43411.258904218674,-43411.22018313408,1
10937,0,0,6857,,-43411.258904218674,-43411.22018313408,1
10938,0,0,537,,-43411.258904218674,-43411.22018313408,1
10939,0,0,5855,,-43411.258904218674,-43411.22018313408,1
10940,0,0,2813,,-43411.258904218674,-43411.22018313408,1
10941,0,0,5321,,-43411.258904218674,-43411.22018313408,1
10942,0,0,3998,,-43411.258904218674,-43411.22018313408,1
10943,0,0,6532,,-43411.258904218674,-43411.22018313408,1
10944,0,0,1824,,-43411.258904218674,-43411.22018313408,1
10945,0,0,1613,,-43411.258904218674,-43411.22018313408,1
10946,0,0,4761,,-43411.258904218674,-43411.22018313408,1
10947,0,0,5605,,-43411.258904218674,-43411.22018313408,1
10948,0,0,5640,,-43411.258904218674,-43411.22018313408,1
10949,0,0,1158,,-43411.258904218674,-43411.22018313408,1
10950,0,0,10664,,-43411.258904218674,-43411.22018313408,1
10951,0,0,3455,,-43411.258904218674,-43411.22018313408,1
10952,0,0,2825,,-43411.258904218674,-43411.22018313408,1
10953,0,0,5407,,-43411.258904218674,-43411.22018313408,1
10954,0,0,3001,,-43411.258904218674,-43411.22018313408,1
10955,0,0,3466,,-43411.258904218674,-43411.22018313408,1
10956,0,0,2311,,-43411.258904218674,-43411.22018313408,1
10957,0,0,489,,-43411.258904218674,-43411.22018313408,1
10958,0,0,753,,-43411.258904218674,-43411.22018313408,1
10959,0,0,1075,,-43411.258904218674,-43411.22018313408,1
10960,0,0,2557,,-43411.258904218674,-43411.22018313408,1
10961,0,0,6608,,-43411.258904218674,-43411.22018313408,1
10962,0,0,702,,-43411.258904218674,-43411.22018313408,1
